Exact Match,FishStatNameID,Taxon Key,FishStatName,FishStatTaxaName,CommonName,Matching Name,Fixed,Notes,Group,Order,Species,Genus,Totalmt,Capture,Aquaculture,Trade,Canada
1,2451,602589,Spotted ratfish,Spotted ratfish,Spotted ratfish,Spotted ratfish,,,,,,,3,1,0,0,0
1,2452,604329,Spotted ray,Spotted ray,Spotted ray,Spotted ray,,,,,,,34218,1,0,0,0
1,2453,600152,Spotted rose snapper,Spotted rose snapper,Spotted rose snapper,Spotted rose snapper,,,,,,,7669.8,1,1,0,0
1,2454,601501,Spotted sardinella,Spotted sardinella,Spotted sardinella,Spotted sardinella,,,,,,,95600,1,0,0,0
1,2455,600394,Spotted seabass,Spotted seabass,Spotted seabass,Spotted seabass,,,,,,,26144.28,1,1,0,0
1,2456,600454,Spotted sicklefish,Spotted sicklefish,Spotted sicklefish,Spotted sicklefish,,,,,,,53869,1,0,0,0
1,2457,600405,Spotted weakfish,Spotted weakfish,Spotted weakfish,Spotted weakfish,,,,,,,196082,1,0,0,0
1,2458,603811,Spotted wolffish,Spotted wolffish,Spotted wolffish,Spotted wolffish,,,,,,,106713,1,1,0,0
0,2459,,"Sprat, prepared or preserved, not minced","Sprat, prepared or preserved, not minced","Sprat, prepared or preserved, not minced","Sprat, prepared or preserved, not minced",-1,Family clupeidae,,,,,1894722,0,0,1,0
1,2460,606082,Squaretail coralgrouper,Squaretail coralgrouper,Squaretail coralgrouper,Squaretail coralgrouper,,,,,,,4193,1,0,0,0
1,2461,605656,Squaretail mullet,Squaretail mullet,Squaretail mullet,Squaretail mullet,,,,,,,5538,0,1,0,0
0,2462,490124,"Squat-lobsters nei, frozen","Squat-lobsters, frozen","Squat-lobsters, frozen",Squat lobsters,1,,,,,,25871,0,0,1,0
0,2463,600406,Squeteague(=Gray weakfish),Squeteague(=Gray weakfish),Squeteague(=Gray weakfish),Squeteague,1,,,,,,271156,1,0,0,0
0,2464,390002,Squid oil,Squid oil,Squid,Squids,1,,,,,,34274,0,0,1,0
0,2465,390002,"Squid rings, frozen","Squid rings, frozen",Squid,Squids,1,,,,,,350815,0,0,1,0
1,2466,390002,"Squids (Illex spp.), frozen","Squids (Illex spp.), frozen",Squids,Squids,,,,,,,4117307,0,0,1,0
1,2467,390002,"Squids (Illex spp.), live, fresh or chilled","Squids (Illex spp.), live",Squids,Squids,,,,,,,21011,0,0,1,0
1,2468,390002,"Squids (Ommastrephes sagittatus, Loligo spp.), frozen","Squids (Ommastrephes sagittatus, Loligo spp.), frozen",Squids,Squids,,,,,,,10883356,0,0,1,0
1,2469,390002,"Squids (Ommastrephes sagittatus, Loligo spp.), live, fresh or chilled","Squids (Ommastrephes sagittatus, Loligo spp.), live",Squids,Squids,,,,,,,453455,0,0,1,0
1,2470,390002,"Squids nei, frozen","Squids, frozen",Squids,Squids,,,,,,,27119008,0,0,1,0
1,2471,390002,"Squids, dried, salted or in brine","Squids, salted or in brine",Squids,Squids,,,,,,,1220383,0,0,1,0
1,2472,390002,"Squids, live,fresh or chilled, nei","Squids, live,fresh or chilled,",Squids,Squids,,,,,,,407027,0,0,1,0
1,2473,390002,"Squids, other than live, fresh or chilled","Squids, other than live",Squids,Squids,,,,,,,1778600,0,0,1,0
1,2474,390002,"Squids, prepared or preserved, nei","Squids, prepared or preserved,",Squids,Squids,,,,,,,1317039,0,0,1,0
1,2475,390002,"Squids, salted or pickled","Squids, salted or pickled",Squids,Squids,,,,,,,1064969,0,0,1,0
1,2476,390002,"Squids, seasoned","Squids, seasoned",Squids,Squids,,,,,,,2739085,0,0,1,0
1,2477,390002,"Squids, smoked","Squids, smoked",Squids,Squids,,,,,,,119528,0,0,1,0
0,2478,490052,Squillids nei,Squillids,Squillids,Squilla mantis shrimps,1,,,,,,1846921,1,0,0,0
1,2479,509309,Squirrelfishes nei,Squirrelfishes,Squirrelfishes,Squirrelfishes,,,,,,,4178,1,0,0,0
0,2480,690691,St.Paul rock lobster,St.Paul rock lobster,St.Paul rock lobster,St. Paul rock lobster,1,,,,,,24332,1,0,0,0
0,2481,100176,Starfishes nei,Starfishes,Starfishes,Starfishes and brittlestars,1,,,,,,121907,1,0,0,0
1,2482,601779,Stargazer,Stargazer,Stargazer,Stargazer,,,,,,,2149,1,0,0,0
1,2483,500125,Stargazers,Stargazers,Stargazers,Stargazers,,,,,,,12,1,0,0,0
1,2484,604249,Starry flounder,Starry flounder,Starry flounder,Starry flounder,,,,,,,645,1,0,0,0
0,2485,602570,Starry ray,Starry ray,Starry ray,Starry skate,1,,,,,,22588,1,0,0,0
1,2486,605938,Starry smooth-hound,Starry smooth-hound,Starry smooth-hound,Starry smooth-hound,,,,,,,140,1,0,0,0
1,2487,602065,Starry sturgeon,Starry sturgeon,Starry sturgeon,Starry sturgeon,,,,,,,121,1,0,0,0
0,2488,501550,Steenbrasses nei,Steenbrasses,Steenbrasses,Steenbrases,1,,,,,,715,1,0,0,0
1,2489,604604,Sterlet sturgeon,Sterlet sturgeon,Sterlet sturgeon,Sterlet sturgeon,,,,,,,0,1,0,0,0
0,2490,690398,Stimpson's surf clam,Stimpson's surf clam,Stimpson's surf clam,Arctic surfclam,1,,,,,,538255,1,0,0,1
1,2491,400019,Stingrays nei,Stingrays,Stingrays,Stingrays,,,,,,,62,1,0,0,0
0,2492,500108,"Stingrays, butterfly rays nei","Stingrays, butterfly rays","Stingrays, butterfly rays","Stingrays, skates",1,,,,,,298185,1,0,0,0
0,2493,507720,Stolephorus anchovies nei,Stolephorus anchovies,Stolephorus anchovies,Garment anchovies,1,,,,,,11963092,1,0,0,0
0,2494,390017,Stomatopods nei,Stomatopods,Stomatopods,Mantis shrimps,1,,,,,,19542,1,0,0,0
1,2495,690400,Stony sea urchin,Stony sea urchin,Stony sea urchin,Stony sea urchin,,,,,,,11351.5,1,1,0,0
1,2496,607557,Stout beardfish,Stout beardfish,Stout beardfish,Stout beardfish,,,,,,,3,1,0,0,0
1,2497,609005,Straightnose rabbitfish,Straightnose rabbitfish,Straightnose rabbitfish,Straightnose rabbitfish,,,,,,,3,1,0,0,0
1,2498,605081,Streaked gurnard,Streaked gurnard,Streaked gurnard,Streaked gurnard,,,,,,,853,1,0,0,0
1,2499,600125,Streaked seerfish,Streaked seerfish,Streaked seerfish,Streaked seerfish,,,,,,,10532,1,0,0,0
0,2500,,Streaked spinefoot,Streaked spinefoot,Streaked spinefoot,Streaked spinefoot,-1,Siganus javus,,,,,2,0,1,0,0
1,2501,600353,Striped bass,Striped bass,Striped bass,Striped bass,,,,,,,172261,1,0,0,1
1,2502,600353,"Striped bass, hybrid","Striped bass, hybrid",Striped bass,Striped bass,,,,,,,421.05,0,1,0,0
1,2503,600114,Striped bonito,Striped bonito,Striped bonito,Striped bonito,,,,,,,15297,1,0,0,0
1,2504,600223,Striped marlin,Striped marlin,Striped marlin,Striped marlin,,,,,,,873008,1,0,0,0
1,2505,607708,Striped piggy,Striped piggy,Striped piggy,Striped piggy,,,,,,,8479,1,0,0,0
1,2506,690403,Striped red shrimp,Striped red shrimp,Striped red shrimp,Striped red shrimp,,,,,,,44063,1,0,0,0
1,2507,607055,Striped rockcod,Striped rockcod,Striped rockcod,Striped rockcod,,,,,,,6,1,0,0,0
1,2508,690404,Striped venus,Striped venus,Striped venus,Striped venus,,,,,,,2043845,1,1,0,0
1,2509,600407,Striped weakfish,Striped weakfish,Striped weakfish,Striped weakfish,,,,,,,885368,1,0,0,0
0,2510,607055,Striped-eyed rockcod,Striped-eyed rockcod,Striped-eyed rockcod,Striped rockcod,1,,,,,,20,1,0,0,0
1,2511,652918,Stripped weakfish,Stripped weakfish,Stripped weakfish,Stripped weakfish,,,,,,,69152,1,0,0,0
1,2512,590051,Stromboid conchs nei,Stromboid conchs,Stromboid conchs,Stromboid conchs,,,,,,,1122622,1,1,0,0
0,2513,590051,"Stromboid conchs, frozen","Stromboid conchs, frozen","Stromboid conchs, frozen",Stromboid conchs,1,,,,,,619,0,0,1,0
0,2514,590051,"Stromboid conchs, live, fresh or chilled","Stromboid conchs, live","Stromboid conchs, live",Stromboid conchs,1,,,,,,38443,0,0,1,0
1,2515,400032,Sturgeons nei,Sturgeons,Sturgeons,Sturgeons,,,,,,,66966,1,1,0,1
1,2516,400032,"Sturgeons, fresh or chilled",Sturgeons,Sturgeons,Sturgeons,,,,,,,3629,0,0,1,0
1,2517,690692,Stutchbury's venus,Stutchbury's venus,Stutchbury's venus,Stutchbury's venus,,,,,,,23656,1,0,0,0
1,2518,690406,Subantarctic stone crab,Subantarctic stone crab,Subantarctic stone crab,Subantarctic stone crab,,,,,,,5,1,0,0,0
0,2519,,Subtruncate surf clam,Subtruncate surf clam,Subtruncate surf clam,Subtruncate surf clam,-1,Spisula subtruncata,,,,,2,1,0,0,0
0,2520,400313,"Suckerfishes, remoras nei","Suckerfishes, remoras","Suckerfishes, remoras",Remoras,1,,,,,,530,1,0,0,0
1,2521,607366,Summan grouper,Summan grouper,Summan grouper,Summan grouper,,,,,,,428,1,0,0,0
1,2522,601338,Summer flounder,Summer flounder,Summer flounder,Summer flounder,,,,,,,446077,1,0,0,0
1,2523,590146,Surf clams nei,Surf clams,Surf clams,Surf clams,,,,,,,5841,1,0,0,0
1,2524,600255,Surf smelt,Surf smelt,Surf smelt,Surf smelt,,,,,,,1474,1,0,0,1
1,2525,509207,Surgeonfishes nei,Surgeonfishes,Surgeonfishes,Surgeonfishes,,,,,,,298613,1,0,0,0
1,2526,601327,Surmullet,Surmullet,Surmullet,Surmullet,,,,,,,376028,1,0,0,0
1,2527,601327,Surmullets(=Red mullets) nei,Surmullets(=Red mullets),Surmullet,Surmullet,,,,,,,945172,1,0,0,0
1,2528,690899,Swarming squat lobster,Swarming squat lobster,Swarming squat lobster,Swarming squat lobster,,,,,,,376,1,0,0,0
0,2529,500476,"Sweetlips, rubberlips nei","Sweetlips, rubberlips","Sweetlips, rubberlips",Sweetlips,1,,,,,,16887,1,0,0,0
1,2530,490031,"Swimming crabs, etc. nei","Swimming crabs, etc.",Swimming crabs,Swimming crabs,,,,,,,553845,0,1,0,0
1,2531,690755,Sword razor shell,Sword razor shell,Sword razor shell,Sword razor shell,,,,,,,571,1,0,0,0
1,2532,600226,Swordfish,Swordfish,Swordfish ,Swordfish ,,,,,,,3714065,1,0,0,1
1,2533,600226,"Swordfish fillets, fresh or chilled",Swordfish fillets,Swordfish ,Swordfish ,,,,,,,91261,0,0,1,0
1,2534,600226,"Swordfish fillets, frozen",Swordfish ,Swordfish ,Swordfish ,,,,,,,205273,0,0,1,0
1,2535,600226,"Swordfish meat, frozen",Swordfish,Swordfish,Swordfish,,,,,,,70421,0,0,1,0
1,2536,600226,"Swordfish, fresh or chilled",Swordfish,Swordfish,Swordfish,,,,,,,492478,0,0,1,0
1,2537,600226,"Swordfish, frozen","Swordfish, frozen",Swordfish,Swordfish,,,,,,,1620420,0,0,1,0
1,2538,600226,"Swordfish, meat, fresh or chilled","Swordfish, meat",Swordfish,Swordfish,,,,,,,30269,0,0,1,0
0,2539,,Sydney cupped oyster,Sydney cupped oyster,Sydney cupped oyster,Sydney cupped oyster,-1,Saccostrea commercialis,,,,,376804,0,1,0,0
1,2540,690411,Taca clam,Taca clam,Taca clam,Taca clam,,,,,,,939425,1,0,0,0
1,2541,600306,Tadpole codling,Tadpole codling,Tadpole codling,Tadpole codling,,,,,,,276204,1,0,0,0
1,2542,601950,Talang queenfish,Talang queenfish,Talang queenfish,Talang queenfish,,,,,,,132457,1,0,0,0
0,2543,,Tangle,Tangle,Tangle,Tangle,-1,don't know,,,,,453232,1,1,0,0
0,2544,590065,"Tanner crab meat, prepared or preserved",Tanner crab,Tanner crab,"Tanner, snow crabs",1,,,,,,61452,0,0,1,0
0,2545,590065,"Tanner crab, nei, frozen","Tanner crab,, frozen",Tanner crab,"Tanner, snow crabs",1,,,,,,1905963,0,0,1,0
0,2546,590065,Tanner crabs nei,Tanner crabs,Tanner crab,"Tanner, snow crabs",1,,,,,,3616790,1,0,0,0
0,2547,590065,"Tanner crabs, fresh or chilled",Tanner crabs,Tanner crab,"Tanner, snow crabs",1,,,,,,443357,0,0,1,0
1,2548,590137,Taquilla clams,Taquilla clams,Taquilla clams,Taquilla clams,,,,,,,66601,1,0,0,0
1,2549,610106,Tarakihi,Tarakihi,Tarakihi,Tarakihi,,,,,,,360673,1,0,0,0
1,2550,601079,Tarpon,Tarpon,Tarpon,Tarpon,,,,,,,113035,1,1,0,0
1,2551,600458,Tautog,Tautog,Tautog,Tautog,,,,,,,9891,1,0,0,0
1,2552,590262,Tellins nei,Tellins,Tellins,Tellins,,,,,,,145,1,0,0,0
1,2553,600269,Tench,Tench,Tench,Tench,,,,,,,103,1,0,0,0
0,2554,500913,Terapon perches nei,Terapon perches,Terapon perches,Terapons,1,,,,,,49510,1,0,0,0
0,2555,600032,Thickback soles nei,Thickback soles,Thickback soles,Thickback sole,1,,,,,,6736,1,0,0,0
1,2556,602499,Thicklip grey mullet,Thicklip grey mullet,Thicklip grey mullet,Thicklip grey mullet,,,,,,,2744,1,0,0,0
1,2557,604583,Thinlip grey mullet,Thinlip grey mullet,Thinlip grey mullet,Thinlip grey mullet,,,,,,,109,0,1,0,0
1,2558,602059,Thornback ray,Thornback ray,Thornback ray,Thornback ray,,,,,,,79052,1,0,0,0
1,2559,608483,Thorntooth grenadier,Thorntooth grenadier,Thorntooth grenadier,Thorntooth grenadier,,,,,,,63107,1,0,0,0
0,2560,501552,Threadfin and dwarf breams nei,Threadfin and dwarf breams,Threadfin and dwarf breams,Threadfin breams,1,,,,,,77381,1,0,0,0
1,2561,501552,Threadfin breams nei,Threadfin breams,Threadfin breams,Threadfin breams,,,,,,,9535807,1,0,0,0
1,2562,608425,Threadfin rockling,Threadfin rockling,Threadfin rockling,Threadfin rockling,,,,,,,65,1,0,0,0
0,2563,,"Threadfins, tasselfishes nei","Threadfins, tasselfishes","Threadfins, tasselfishes","Threadfins, tasselfishes",-1,don't know,,,,,2567081,1,0,0,0
0,2564,600531,Threadsail filefish,Threadsail filefish,Threadsail filefish,Thread-sail filefish,1,,,,,,3254764,1,0,0,0
1,2565,602420,Three-spined stickleback,Three-spined stickleback,Three-spined stickleback,Three-spined stickleback,,,,,,,130498,1,0,0,0
1,2566,602535,Thresher,Thresher,Thresher,Thresher,,,,,,,6289,1,0,0,0
1,2567,500639,Thresher sharks nei,Thresher sharks,Thresher sharks,Thresher sharks,,,,,,,127444,1,0,0,0
1,2568,601851,Thumbprint emperor,Thumbprint emperor,Thumbprint emperor,Thumbprint emperor,,,,,,,403,1,0,0,0
0,2569,608198,Tiger pufferfish,Tiger pufferfish,Tiger pufferfish,Japanese pufferfish,1,,,,,,201110,0,1,0,0
1,2570,600886,Tiger shark,Tiger shark,Tiger shark,Tiger shark,,,,,,,653,1,0,0,0
0,2571,604824,Tigertooth croaker,Tigertooth croaker,Tigertooth croaker,Tigertoothed croaker,1,,,,,,116029,1,0,0,0
0,2572,,"Tilapia fillets, fresh or chilled",Tilapia fillets,Tilapia ,Tilapia ,-1,don't know,,,,,321639,0,0,1,0
0,2573,,"Tilapia fillets, frozen",Tilapia ,Tilapia ,Tilapia ,-1,don't know,,,,,1908676,0,0,1,0
0,2574,,Tilapias nei,Tilapias,Tilapias,Tilapias,-1,don't know,,,,,974677.9,1,1,0,0
0,2575,,"Tilapias prepared or preserved, not minced","Tilapias prepared or preserved, not minced",Tilapias,Tilapias,-1,don't know,,,,,736149,0,0,1,0
0,2576,,"Tilapias, fresh or chilled",Tilapias,Tilapias,Tilapias,-1,don't know,,,,,20618,0,0,1,0
0,2577,,"Tilapias, frozen","Tilapias, frozen",Tilapias,Tilapias,-1,don't know,,,,,1818093,0,0,1,0
1,2578,400308,Tilefishes nei,Tilefishes,Tilefishes,Tilefishes,,,,,,,530724,1,0,0,0
1,2579,690900,Titi shrimp,Titi shrimp,Titi shrimp,Titi shrimp,,,,,,,28775,1,0,0,0
1,2580,607046,Toad notie,Toad notie,Toad notie,Toad notie,,,,,,,0,1,0,0,0
1,2581,400189,"Toadfishes, etc. nei","Toadfishes, etc.",Toadfishes,Toadfishes,,,,,,,1249,1,0,0,0
1,2582,601600,Toli shad,Toli shad,Toli shad,Toli shad,,,,,,,128409,1,0,0,0
1,2583,400442,Tonguefishes,Tonguefishes,Tonguefishes,Tonguefishes,,,,,,,1299926,1,0,0,0
0,2584,504872,"Toothfish (Dissostichus spp.), fillets, fresh or chilled","Toothfish (Dissostichus spp.), fillets",Toothfish,Toothfishes,1,,,,,,15660,0,0,1,0
0,2585,504872,"Toothfish (Dissostichus spp.), fillets, frozen","Toothfish (Dissostichus spp.), ",Toothfish,Toothfishes,1,,,,,,243910,0,0,1,0
0,2586,504872,"Toothfish (Dissostichus spp.), fresh or chilled",Toothfish (Dissostichus spp.),Toothfish,Toothfishes,1,,,,,,44302,0,0,1,0
0,2587,504872,"Toothfish (Dissostichus spp.), frozen","Toothfish (Dissostichus spp.), frozen",Toothfish,Toothfishes,1,,,,,,622664,0,0,1,0
0,2588,504872,"Toothfish (Dissostichus spp.), meat, fresh or chilled","Toothfish (Dissostichus spp.), meat",Toothfish,Toothfishes,1,,,,,,7121,0,0,1,0
0,2589,504872,"Toothfish (Dissostichus spp.), meat, frozen","Toothfish (Dissostichus spp.),",Toothfish,Toothfishes,1,,,,,,26837,0,0,1,0
0,2590,,"Top shell, live, fresh or chilled","Top shell, live",Top shell,Top shell,-1,don't know,,,,,80196,0,0,1,0
1,2591,604642,Tope shark,Tope shark,Tope shark,Tope shark,,,,,,,191400,1,0,0,0
0,2592,509274,Torpedo rays,Torpedo rays,Torpedo rays,Torpedoes,1,,,,,,1398,1,0,0,0
1,2593,600384,Torpedo scad,Torpedo scad,Torpedo scad,Torpedo scad,,,,,,,2599821,1,0,0,0
1,2594,606317,Totoaba,Totoaba,Totoaba,Totoaba,,,,,,,34915,1,0,0,0
1,2595,600039,Transparent goby,Transparent goby,Transparent goby,Transparent goby,,,,,,,1549,1,0,0,0
0,2596,509366,Trematomus nei,Trematomus,Trematomus,Rockcods,1,,,,,,0,1,0,0,0
1,2597,607040,Triangular rockcod,Triangular rockcod,Triangular rockcod,Triangular rockcod,,,,,,,2,1,0,0,0
0,2598,690629,Triangular tivela,Triangular tivela,Triangular tivela,Trigonal tivela,1,,,,,,19094,1,0,0,0
0,2599,400445,"Triggerfishes, durgons nei","Triggerfishes, durgons","Triggerfishes, durgons",Triggerfishes,1,,,,,,893639,1,0,0,0
1,2600,601077,Tripletail,Tripletail,Tripletail,Tripletail,,,,,,,833,1,0,0,0
0,2601,690416,Tristan da Cunha rock lobster,Tristan da Cunha rock lobster,Tristan da Cunha rock lobster,Tristan da Cunha lobster,1,,,,,,28914,1,0,0,0
1,2602,590195,Trochus shells,Trochus ,Trochus ,Trochus ,,,,,,,11907,0,0,1,0
1,2603,590195,Trochus shells nei,Trochus ,Trochus ,Trochus ,,,,,,,67219.59,1,0,0,0
0,2604,690800,Tropical spiny lobsters nei,Tropical spiny lobsters,Tropical spiny lobsters,Ornate spiny lobster,1,,,,,,562125.87,1,1,0,0
0,2605,500136,"Trout fillets, fresh and chilled","Trout fillets, fresh and chilled",Trout ,Trouts,1,,,,,,136471,0,0,1,0
0,2606,500136,"Trout fillets, frozen",Trout ,Trout ,Trouts,1,,,,,,429027,0,0,1,0
1,2607,608315,Trout sweetlips,Trout sweetlips,Trout sweetlips,Trout sweetlips,,,,,,,404,1,0,0,0
1,2608,500136,Trouts and chars live,Trouts and chars live,Trouts,Trouts,,,,,,,889269,0,0,1,0
1,2609,500136,"Trouts and chars, fresh or chilled",Trouts and chars,Trouts,Trouts,,,,,,,1835601,0,0,1,0
1,2610,500136,"Trouts and chars, frozen","Trouts and chars, frozen",Trouts,Trouts,,,,,,,5215065,0,0,1,0
1,2611,500136,"Trouts and chars, smoked","Trouts and chars, smoked",Trouts,Trouts,,,,,,,505282,0,0,1,0
1,2612,500136,Trouts nei,Trouts,Trouts,Trouts,,,,,,,0,1,0,0,0
1,2613,500136,"Trouts, dried, salted","Trouts, salted",Trouts,Trouts,,,,,,,19124,0,0,1,0
1,2614,500136,"Trouts, not minced, prepared or preserved","Trouts, not minced, prepared or preserved",Trouts,Trouts,,,,,,,1890,0,0,1,0
1,2615,601858,Trumpet emperor,Trumpet emperor,Trumpet emperor,Trumpet emperor,,,,,,,750.7,1,1,0,0
1,2616,400356,Trumpeters nei,Trumpeters,Trumpeters,Trumpeters,,,,,,,37203,1,0,0,0
0,2617,,Tsivakihini paste shrimp,Tsivakihini paste shrimp,Tsivakihini paste shrimp,Tsivakihini paste shrimp,-1,Acete erythraeus,,,,,15131,1,0,0,0
0,2618,,Tsukudani,Tsukudani,Tsukudani,Tsukudani,-1,don't know,,,,,2773904,0,0,1,0
1,2619,601366,Tub gurnard,Tub gurnard,Tub gurnard,Tub gurnard,,,,,,,37893,1,0,0,0
1,2620,690420,Tuberculate abalone,Tuberculate abalone,Tuberculate abalone,Tuberculate abalone,,,,,,,773.14,1,1,0,0
0,2621,501905,"Tuna loins and fillets, fresh or chilled",Tuna loins and fillets,Tuna loins and fillets,Tunas,1,,,,,,59541,0,0,1,0
0,2622,501905,"Tuna loins and fillets, frozen",Tuna loins and ,Tuna,Tunas,1,,,,,,988674,0,0,1,0
0,2623,501905,"Tuna loins, prepared or preserved","Tuna loins, prepared or preserved",Tuna,Tunas,1,,,,,,2236286,0,0,1,0
0,2624,501905,Tuna meal,Tuna meal,Tuna,Tunas,1,,,,,,1617912,0,0,1,0
0,2625,501905,Tuna-like fishes nei,Tuna-like fishes,Tuna-like fishes,Tunas,1,,,,,,5438184,1,0,0,1
1,2626,501905,"Tunas nei, dried, unsalted","Tunas, unsalted",Tunas,Tunas,,,,,,,905508,0,0,1,0
1,2627,501905,"Tunas nei, frozen","Tunas, frozen",Tunas,Tunas,,,,,,,16593281,0,0,1,0
1,2628,501905,"Tunas nei, minced, prepared or preserved","Tunas, minced, prepared or preserved",Tunas,Tunas,,,,,,,915280,0,0,1,0
1,2629,501905,"Tunas nei, salted or in brine","Tunas, salted or in brine",Tunas,Tunas,,,,,,,3474340,0,0,1,0
1,2630,501905,"Tunas nei, smoked","Tunas, smoked",Tunas,Tunas,,,,,,,432747,0,0,1,0
1,2631,501905,"Tunas prepared or preserved, not minced, in airtight containers","Tunas prepared or preserved, not minced, in airtight containers",Tunas,Tunas,,,,,,,15340905,0,0,1,0
1,2632,501905,"Tunas prepared or preserved, not minced, in oil","Tunas prepared or preserved, not minced, in oil",Tunas,Tunas,,,,,,,7714200,0,0,1,0
1,2633,501905,"Tunas prepared or preserved, not minced, nei","Tunas prepared or preserved, not minced,",Tunas,Tunas,,,,,,,36357104,0,0,1,0
1,2634,501905,"Tunas prepared or preserved, not minced, not in airtight containers","Tunas prepared or preserved, not minced, not in airtight containers",Tunas,Tunas,,,,,,,1001194,0,0,1,0
1,2635,100036,"Tunas, bonitos, billfishes, fresh or chilled, nei","Tunas, bonitos, billfishes,","Tunas, bonitos, billfishes","Tunas, bonitos, billfishes",,,,,,,747,0,0,1,0
1,2636,100036,"Tunas, bonitos, billfishes, frozen, nei","Tunas, bonitos, billfishes, frozen,","Tunas, bonitos, billfishes","Tunas, bonitos, billfishes",,,,,,,23680,0,0,1,0
1,2637,100036,"Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Tunas, bonitos, billfishes, meat, whether or not minced, frozen,","Tunas, bonitos, billfishes","Tunas, bonitos, billfishes",,,,,,,14115,0,0,1,0
1,2638,100036,"Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Tunas, bonitos, billfishes,, minced, prepared or preserved","Tunas, bonitos, billfishes","Tunas, bonitos, billfishes",,,,,,,1407748,0,0,1,0
1,2639,501905,"Tunas, flakes and grated, prepared or preserved","Tunas, flakes and grated, prepared or preserved",Tunas,Tunas,,,,,,,294095,0,0,1,0
